Case,Case Label,Current,Anode Stoichiometry set,Mass  Fraction H2 anode set,Relative Humidity anode inlet set,Temperature anode inlet set,Cathode Stoichiometry set,Relative Humidity cathode inlet set,Temperature cathode inlet set,Pressure (Absolute) cathode outlet set,Volumetric Flow Rate coolant set,Temperature coolant inlet set,Pressure (Absolute) coolant outlet set,factor pressure difference anode2 cathode,Average Pressure (Outlet); Part Cathode_inlet,Average Temperature (Outlet); Part Cathode_inlet,Relative Humidity (Outlet); Part Cathode_inlet,Average Mass Flow Rate (Outlet); Part Cathode_inlet,Total Gaseous Mass Fraction Average (Outlet); Part Cathode_inlet,Average Pressure (Outlet); Part Cathode_outlet,Average Temperature (Outlet); Part Cathode_outlet,Relative Humidity (Outlet); Part Cathode_outlet,Average Mass Flow Rate (Outlet); Part Cathode_outlet,Average Pressure (Outlet); Part An_inlet-1,Average Temperature (Outlet); Part An_inlet-1,Relative Humidity (Outlet); Part An_inlet-1,Average Mass Flow Rate (Outlet); Part An_inlet-1,Average Pressure (Outlet); Part An_outlet,Average Temperature (Outlet); Part An_outlet,Relative Humidity (Outlet); Part An_outlet,Average Mass Flow Rate (Outlet); Part An_outlet,Average Pressure (Outlet); Part Coolant_inlet,Average Temperature (Outlet); Part Coolant_inlet,Average Mass Flow Rate (Outlet); Part Coolant_inlet,Average Pressure (Outlet); Part Coolant_outlet,Average Temperature (Outlet); Part Coolant_outlet,Average Mass Flow Rate (Outlet); Part Coolant_outlet,m_dot_an; Part Anode_lambda,m_dot_cath; Part Cathode_lambda,H2 Anode out; Part RLTCreator-1,N2 Anode out; Part RLTCreator-1,H2Ovap Anode out; Part RLTCreator-1,H2Oliq Anode out; Part RLTCreator-1,O2 Cathode out; Part RLTCreator-1,N2 Cathode out; Part RLTCreator-1,H2Ovap Cathode out; Part RLTCreator-1,H2Oliq Cathode out; Part RLTCreator-1,H2 Anode in; Part RLTCreator-1,N2 Anode in; Part RLTCreator-1,H2Ovap Anode in; Part RLTCreator-1,H2Oliq Anode in; Part RLTCreator-1,O2 Cathode in; Part RLTCreator-1,N2 Cathode in; Part RLTCreator-1,H2Ovap Cathode in; Part RLTCreator-1,H2Oliq Cathode in; Part RLTCreator-1,Output 1; Part Gain-2-1,Output 1; Part Gain-3-1,Output 1; Part Gain-4-1,Output 1; Part Gain-5-1,Output 1; Part Gain-6-1,Output 1; Part Gain-7-1,Output 1; Part Gain-8-1,Output 1; Part Gain-9-1,Output 1; Part Gain-10-1,Output 1; Part Gain-11-1,Voltage; Part SubAssemblyExternal-1,Current; Part SubAssemblyExternal-1,Electrical Power; Part SubAssemblyExternal-1,Fuel Power; Part SubAssemblyExternal-1,Fuel Efficiency; Part SubAssemblyExternal-1,Voltage Loss - Activation; Part SubAssemblyExternal-1,Voltage Loss - Transport; Part SubAssemblyExternal-1,Voltage Loss - Ohmic; Part SubAssemblyExternal-1,Membrane Humidity; Part SubAssemblyExternal-1,Membrane Water Content Average; Part SubAssemblyExternal-1,Water_Content_Vol_1; Part SubAssemblyExternal-1,Water_Content_Vol_2; Part SubAssemblyExternal-1,Water_Content_Vol_3; Part SubAssemblyExternal-1,Water_Content_Vol_4; Part SubAssemblyExternal-1,Water_Content_Vol_5; Part SubAssemblyExternal-1,Mass Rate of Water Crossover (Anode); Part SubAssemblyExternal-1,Mass Rate of Nitrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Hydrogen Crossover; Part SubAssemblyExternal-1,Mass Rate of Oxygen Crossover; Part SubAssemblyExternal-1,Cathode Stoichiometric Ratio; Part SubAssemblyExternal-1,Anode Stoichiometric Ratio; Part SubAssemblyExternal-1,T_degC_Vol_1; Part SubAssemblyExternal-1,T_degC_Vol_2; Part SubAssemblyExternal-1,T_degC_Vol_3; Part SubAssemblyExternal-1,T_degC_Vol_4; Part SubAssemblyExternal-1,T_degC_Vol_5; Part SubAssemblyExternal-1
10,NaN,350.0,3.2857,0.85309,0.985317,52.6329,1.91777,0.34823,74.1372,2.1445,0.445025,61.7222,1.53011,1.08631,2.3400588,347.28632,34.824226,112.63468,1.0,2.144576,348.39502,76.139404,105.01285,2.5264523,325.78293,98.53164,9.74117,2.3295956,338.72253,99.999985,17.334225,2.1924908,334.8722,4003.022,1.5301068,344.32047,4000.3083,9.74117,112.634415,0.73789275,0.0131954895,0.09301392,0.15589781,0.09695464,0.76465684,0.1383885,0.0,0.933625,0.011543099,0.05483189,0.0,0.19880603,0.7457992,0.055394802,0.0,69.00631,93.87534,100.00006,100.0,100.00007,53.59612,57.27951,65.30135,80.0278,78.15518,301.29065,350.0,105.45173,200.62445,0.5254716,55.52569,3.580172,54.08713,73.02111,6.9138017,6.833564,13.655705,6.4556627,4.094933,3.590811,9.238355,0.024677921,0.0077455416,0.009853185,1.9071563,3.4315994,66.26805,67.614716,70.53505,73.96118,75.31739
11,NaN,350.0,1.94625,0.698739,0.804684,65.8578,3.42402,0.491443,78.724,2.97803,0.451215,61.7601,2.34815,0.833481,3.302401,351.87192,49.1484,203.06953,1.0,2.97833,350.6749,61.601112,192.07872,2.6492712,339.0079,80.46815,7.7791433,2.4821832,339.91074,99.99996,18.705616,3.0173256,334.9101,4040.8735,2.3481464,345.56418,4038.053,7.779148,203.06908,0.4998334,0.03022731,0.064843014,0.40509626,0.14451954,0.7669031,0.08857734,0.0,0.89332175,0.027652172,0.079026066,0.0,0.19636479,0.73664105,0.06699415,0.0,88.095055,100.000015,100.000046,100.00003,100.000015,65.03848,58.28194,51.730392,52.324955,63.934208,297.60553,350.0,104.161934,200.64694,0.51883894,44.67023,3.039152,70.465744,55.236454,4.970048,11.2414465,4.3151073,3.2751706,3.0780919,2.9821835,12.586582,0.030969601,0.007295922,0.0149097955,3.4110446,2.0796099,68.347466,68.43229,70.60856,73.44647,77.69589
12,NaN,350.0,2.18053,0.604285,0.352679,74.48,3.01025,0.840949,55.9177,1.14679,0.478983,63.7351,2.10758,1.15391,1.7775544,329.05487,84.14617,182.73936,1.0,1.1505915,346.53656,54.337315,181.01239,1.4523699,347.63,35.267902,8.202669,1.3232903,340.44055,99.99996,9.925488,2.8196592,336.8851,4205.989,2.107578,344.50345,4204.139,8.202669,182.73909,0.6333547,0.06367903,0.18463948,0.11832673,0.12614532,0.7035187,0.17033601,0.0,0.8675103,0.04078578,0.09170392,0.0,0.1940664,0.72801894,0.07791467,0.0,56.678,75.572556,89.351524,97.973495,100.00002,55.217194,66.540825,71.185486,69.99828,64.78152,296.53354,350.0,103.78674,200.14769,0.51825815,59.901333,3.2294526,49.158115,76.80317,7.645593,4.4822445,6.825318,10.157496,13.111184,3.7264698,3.366794,0.015814278,0.0039689164,0.008278267,3.0540764,1.8496978,64.979996,69.3526,71.777435,73.433174,74.67796
13,NaN,350.0,2.17046,0.767471,0.543694,59.7068,3.78736,0.636305,70.6502,2.43797,0.470014,67.5461,2.15611,1.19737,2.90332,343.79562,63.64304,225.82234,1.0,2.4388916,351.8671,62.87042,218.98325,3.0459738,332.8568,54.3694,6.398632,2.9191494,344.68216,99.99991,13.238001,2.8337288,340.6961,4141.1567,2.1561103,347.9494,4141.5728,6.3986316,225.82234,0.65427274,0.0255321,0.08761677,0.23257843,0.14490774,0.7390755,0.11601675,0.0,0.9443335,0.020541586,0.035124928,0.0,0.19566269,0.73400724,0.07033009,0.0,61.262867,87.40469,100.0,100.00001,100.00001,60.56143,57.989117,60.519474,67.624886,67.16076,310.61996,350.0,108.71699,200.93848,0.5410567,43.899323,2.7330956,58.266598,68.18753,5.820019,5.4000196,10.548301,5.8340907,3.8196137,3.492697,8.466948,0.030611526,0.009684049,0.015246911,3.7790713,2.3030353,70.92287,72.56392,74.89768,77.85425,79.15879
14,--,350.0,2.31024,0.635079,0.828023,62.5652,2.75023,0.906232,73.8072,1.57162,0.425149,50.2715,1.45905,0.863461,2.0298722,346.9489,90.65483,178.25668,1.0,1.5725315,343.2522,63.647034,158.85872,1.6123091,335.71536,82.801834,9.361082,1.3582325,330.96777,100.00001,28.696552,2.1351914,323.4215,3907.0334,1.4590434,338.2397,3901.4795,9.361092,178.25668,0.36452442,0.030100126,0.060273368,0.54510206,0.12766424,0.7455849,0.12675089,0.0,0.8497295,0.035054617,0.11521589,0.0,0.17597158,0.6601382,0.1638902,0.0,85.04185,100.0,100.0,100.0,100.00007,100.0,100.0,90.04192,66.059105,69.31071,272.4706,350.0,95.364716,200.09035,0.47613564,63.25969,2.8139074,74.18954,61.95176,5.028526,9.951668,4.241007,3.769106,3.6243248,3.5617802,21.01708,0.015019816,0.0036751546,0.0068153106,2.795444,2.0237894,63.329994,59.22534,59.602383,65.741615,70.56679
15,--,350.0,1.57836,0.658994,0.426775,63.6664,3.60737,0.815041,67.5855,1.95298,0.413852,66.8915,1.32777,0.831635,2.4841683,340.72784,81.53148,219.54376,1.0,1.9544721,354.0479,47.142506,209.51826,1.7492108,336.8164,42.677486,5.1589904,1.6242238,345.40955,99.99993,15.181592,1.9124336,340.0415,3799.713,1.3277705,349.1426,3800.5845,5.1589904,219.54375,0.34134358,0.039609786,0.10227401,0.5167726,0.1427022,0.7387134,0.11858443,0.0,0.9086949,0.033759195,0.057545908,0.0,0.19107166,0.7167845,0.09214385,0.0,51.75516,73.98088,100.0,100.00004,100.00001,60.388763,49.511524,48.003235,53.375046,51.679596,280.1073,350.0,98.03756,200.24863,0.4896042,45.41897,2.5655227,81.25735,49.170433,3.846927,3.824814,6.0762644,3.8002944,2.8892806,2.641929,11.660958,0.022405222,0.004532571,0.0104844365,3.6308,1.4427555,70.77051,73.62827,76.30035,79.6904,81.5354
16,--,350.0,3.30063,0.698114,0.361663,84.4422,1.8503,0.596178,77.4234,2.40899,0.451553,71.8483,1.50297,1.14771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
17,--,350.0,3.4919,0.716058,0.260211,70.0303,2.51055,0.811812,52.6935,1.11017,0.478151,61.1504,1.6582,1.10858,1.6048557,325.83478,81.2154,150.73595,1.0,1.1119792,344.49146,52.43426,145.76443,1.4378165,343.18036,26.021057,10.177411,1.2310808,338.02548,100.00002,15.138275,2.3810017,334.3004,4207.543,1.658197,342.35602,4204.7085,10.177414,150.7355,0.7458005,0.0314008,0.19693229,0.025866413,0.11723771,0.7269095,0.15585276,0.0,0.9173431,0.026115999,0.056540944,0.0,0.19545197,0.73321676,0.071331255,0.0,40.31482,59.332848,75.79743,89.590904,100.00001,63.90189,70.37456,70.55034,66.05286,59.993855,288.1543,350.0,100.854004,200.09564,0.5039471,64.44962,3.0180986,54.16225,74.78347,6.843952,3.6844182,4.755846,7.054055,10.543541,8.194911,6.6124287,0.014164733,0.003753743,0.006542399,2.5313904,3.044314,63.760372,67.63062,69.58014,70.961975,72.21716
18,--,350.0,2.48935,0.691832,0.997058,62.6391,3.13511,0.713596,63.3479,2.644,0.417047,66.4964,2.36046,0.850333,2.9671586,336.49612,71.36524,184.50589,1.0,2.6443264,352.40665,66.29373,178.10191,2.42536,335.78912,99.70577,10.335279,2.2482703,343.4107,100.0,16.730427,2.957629,339.6464,3820.191,2.3604605,347.87823,3820.0862,10.335279,184.50578,0.6398374,0.033890784,0.10997317,0.21629867,0.13573362,0.7489446,0.11532183,0.0,0.87932533,0.028120946,0.0925537,0.0,0.19869673,0.7453891,0.055914152,0.0,73.900345,94.179565,100.0,100.000015,100.00002,51.825596,47.54037,53.021732,66.99263,69.02155,309.79248,350.0,108.42737,200.6697,0.54030323,44.274902,3.0687444,56.42551,66.60913,6.2170844,6.904092,12.545314,5.089998,3.400532,3.1311793,8.022578,0.03193957,0.007402793,0.015567317,3.1223147,2.5739536,68.749084,71.43125,74.06744,77.705055,79.49589
19,--,350.0,3.7245,0.746589,0.49699,52.8619,2.3147,0.278126,55.3742,1.64831,0.436112,61.6044,1.49175,1.29928,1.962275,328.52167,27.815887,133.19115,1.0,1.6486802,345.62326,64.76217,129.69972,2.3312283,326.01193,49.69894,10.197084,2.141674,338.24948,100.0,13.665691,2.1431415,334.7544,3948.6685,1.491747,342.9282,3945.844,10.197086,133.19067,0.83199114,0.027905624,0.114309855,0.025793353,0.113285914,0.75052583,0.13618824,0.0,0.9466227,0.023068227,0.030309072,0.0,0.20567758,0.771577,0.02274539,0.0,49.252438,72.7003,90.8293,100.00001,99.99993,49.093666,67.23787,76.90409,75.3674,68.556694,305.73102,350.0,107.00586,200.57028,0.53367007,59.533726,3.1260257,45.89251,81.89437,8.353021,4.29884,7.0227365,11.724194,11.423691,7.290649,5.1180935,0.020170545,0.0073395045,0.009491033,2.3048646,3.6707134,64.00655,67.67338,70.224106,71.80953,72.75919
20,--,350.0,3.49553,0.646679,0.481423,82.7061,2.93602,0.597148,64.5659,2.94158,0.461935,81.0992,1.0829,1.26474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21,--,350.0,3.36705,0.825115,0.391213,73.0014,2.32973,0.920322,84.3152,2.27043,0.415114,65.1734,2.97435,1.23199,2.550322,357.4632,92.03944,153.84933,1.0,2.270605,353.94827,75.09335,133.93773,3.0716407,346.15143,39.121273,10.224255,2.7973728,346.19968,99.99999,30.124407,3.561983,338.3234,3811.5461,2.9743505,348.49216,3811.855,10.2242565,153.84937,0.6185437,0.013167726,0.09195075,0.27633786,0.11056146,0.7275241,0.16191442,0.0,0.9404991,0.014311656,0.04518921,0.0,0.1676812,0.62903774,0.20328106,0.0,59.58888,86.654434,100.0,100.0,100.0,100.00001,100.0,85.10692,83.40121,77.678535,312.32693,350.0,109.31442,201.01062,0.5438373,47.469524,2.6489859,51.508183,74.51493,6.592564,5.7333803,11.339662,6.6699705,4.774872,4.448666,21.537582,0.029831799,0.010595033,0.012791529,2.3252668,3.7168846,75.754524,72.44797,75.81386,79.543365,80.984665
22,--,350.0,1.79031,0.602483,0.395402,72.6612,1.64573,0.857282,72.0152,1.74329,0.477959,57.323,2.91756,0.951586,1.9386297,345.1639,85.73269,103.50186,1.0,1.743362,347.2007,68.59192,88.579735,1.8395369,345.8113,39.540066,6.823208,1.6590949,337.12796,100.00002,21.710155,3.650652,330.473,4215.9683,2.9175568,341.93924,4212.76,6.823213,103.5016,0.34043077,0.039889175,0.06405721,0.5556229,0.08048097,0.77373683,0.14578217,0.0,0.8830045,0.041828014,0.075167514,0.0,0.17879881,0.6707442,0.15045698,0.0,75.07985,100.0,100.00007,100.00004,100.00002,90.43235,70.54711,60.483963,62.260197,70.53303,267.7203,350.0,93.70211,200.16861,0.46818495,62.434734,3.6608505,77.614235,58.81611,4.5104804,7.3916826,4.8158455,3.4927337,3.3243666,3.506291,16.555359,0.01661246,0.0044722664,0.00566845,1.6397152,1.684109,63.93607,65.41225,68.086945,71.04643,74.14568
23,--,350.0,3.82578,0.791583,0.433577,80.1379,1.71043,0.934742,56.5138,1.22651,0.448514,75.6478,2.49459,0.812214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,--,350.0,3.18904,0.663407,0.981856,74.4632,3.32119,0.320019,53.4687,1.17463,0.441126,59.5097,2.37033,1.17014,1.8371469,326.60562,32.02211,192.33885,1.0,1.1792746,344.57184,53.999027,195.7816,1.5655106,347.6133,98.18526,17.965076,1.3744891,334.92517,99.99999,14.513111,3.0451427,332.6597,3984.4304,2.3703296,341.034,3983.8276,17.965084,192.33847,0.6572092,0.040628806,0.13047028,0.17169172,0.13334334,0.71484196,0.1518147,0.0,0.7365039,0.02682832,0.2366678,0.0,0.20509657,0.76939744,0.025506,0.0,95.702484,100.000015,100.00002,100.00001,100.00001,31.045437,36.006145,42.590942,54.125114,64.907555,282.8796,350.0,99.00786,200.11673,0.495109,61.73817,3.7321324,62.501934,64.96153,6.053063,11.97824,7.608551,4.0620136,3.3758113,3.1264627,-1.7950838,0.014259298,0.0038545218,0.007137814,3.3300114,2.458647,60.835655,63.609634,66.013115,69.25018,72.867424
25,--,350.0,2.92633,0.946375,0.358079,53.9549,2.3608,0.299362,64.7502,1.75945,0.453152,83.9232,1.78351,1.26758,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26,--,350.0,3.56865,0.794824,0.283783,77.6887,3.96039,0.379129,51.0071,1.84785,0.462362,68.7752,2.75711,1.05345,2.445729,324.14938,37.927338,227.86932,1.0,1.850156,351.1262,43.753258,226.9906,2.1076298,350.83868,28.378307,10.670218,1.9466224,344.6441,76.903656,11.551236,3.4187882,341.9252,4091.1978,2.7571108,347.9672,4092.315,10.6702175,227.8694,0.8462771,0.022275763,0.13144712,0.0,0.14893495,0.74781317,0.103251904,0.0,0.9247625,0.017138753,0.05809873,0.0,0.20622887,0.7736451,0.020126063,0.0,38.21852,50.889088,61.135494,68.3829,75.973175,38.151447,44.54617,48.572353,49.645573,48.967625,293.5243,350.0,102.733505,200.41246,0.5126755,46.796566,2.6960626,69.57647,62.6574,4.647536,3.4411793,3.8644361,4.4936514,5.1627445,6.3145757,2.5150878,0.023577003,0.0057985457,0.011278311,3.9529932,3.4000869,68.47581,73.28063,75.62542,77.32872,78.799
27,--,350.0,2.77499,0.635976,0.638818,54.1171,1.88566,0.513131,78.3244,1.09982,0.469845,62.2985,2.76703,0.993644,1.4757868,351.46774,51.326984,120.942444,1.0,1.1005154,348.1532,58.33291,110.85963,1.322143,327.2672,63.881508,9.243188,1.0928719,340.562,100.0,19.315453,3.463326,335.4485,4153.7085,2.7670283,344.45984,4152.168,9.243196,120.94213,0.56443185,0.039926004,0.20678708,0.18885508,0.089756496,0.70570004,0.20454347,0.0,0.89041597,0.036591116,0.072992906,0.0,0.17805412,0.66795063,0.15399525,0.0,46.263405,66.44282,83.84781,100.00001,100.0,68.07502,68.80835,73.49498,70.17256,64.048485,275.6214,350.0,96.46748,200.01074,0.48234007,65.39465,3.356621,62.126152,68.44009,5.575574,3.9980342,5.5892534,8.87319,5.739019,3.6806922,11.727932,0.012639499,0.0032519219,0.004907373,1.9122415,2.3525798,68.68568,69.829636,72.66815,74.33422,75.53999
28,--,350.0,3.82486,0.900543,0.517258,83.7296,2.01832,0.995927,67.7074,1.50259,0.44583,54.886,1.55444,1.022,1.8012978,340.85376,99.608284,128.44064,1.0,1.502898,345.5123,72.51174,114.73537,1.8510536,356.8797,51.725636,15.607288,1.537259,333.86734,99.99998,29.290415,2.2461286,328.036,4024.1865,1.5544372,340.088,4021.3318,15.607295,128.44019,0.5884298,0.0067726295,0.09217683,0.31262073,0.09913231,0.7344316,0.16643605,0.0,0.8395369,0.0066567785,0.15380631,0.0,0.17760816,0.66627765,0.15611419,0.0,89.595634,100.000046,100.0,100.0,100.0,99.38026,77.88645,66.19248,67.7627,76.602745,281.1993,350.0,98.41976,200.2149,0.49177372,64.50281,3.4290633,63.280834,68.77721,5.9503236,11.235101,6.476686,4.0648723,3.8581169,4.033332,15.342656,0.015667148,0.004785067,0.006248497,2.0253663,3.390647,61.52066,63.09009,65.8082,69.07925,72.643684
29,--,350.0,2.05578,0.814919,0.449818,76.5944,2.14884,0.481238,72.9851,2.68728,0.430098,74.7716,2.76597,0.841605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30,--,350.0,3.3369,0.999594,0.862517,78.2451,2.33646,0.58123,81.2663,2.91918,0.470542,62.5853,2.7893,1.11469,3.1161044,354.41556,58.124607,140.85175,1.0,2.9192522,350.13052,93.655716,130.65588,3.52254,351.39505,86.25185,15.949752,3.253975,340.74036,99.99999,26.120457,3.48621,335.7353,4157.25,2.789297,345.8468,4154.802,15.949746,140.8515,0.72631526,3.3106742E-4,0.06862513,0.20472851,0.11393041,0.75161487,0.1344547,0.0,0.89187884,2.6007683E-5,0.10809518,0.0,0.19087557,0.71604884,0.093075566,0.0,96.077324,100.00001,100.00003,100.00003,100.000046,82.69487,74.328064,68.63439,71.84919,95.83495,313.88788,350.0,109.860756,201.1786,0.546284,46.949017,3.5111992,53.29642,73.358696,6.9399605,14.037623,7.6168504,4.7686286,4.1966586,4.0639224,11.793955,0.034845825,0.011699931,0.015137462,2.3170965,4.4979506,68.84644,69.222206,71.59894,74.70985,77.00047
31,--,350.0,2.03204,0.732939,0.564113,58.0409,2.46694,0.809282,78.8764,1.15092,0.447447,77.9601,2.35212,0.824662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32,--,350.0,2.14256,0.648346,0.623959,65.3594,3.19855,0.492187,58.0105,2.38889,0.446719,55.6377,2.20283,1.11083,2.7302575,331.15775,49.22484,185.29488,1.0,2.389306,344.29932,65.582954,178.56195,2.8021936,338.5094,62.395905,8.081983,2.6536589,332.47183,99.999985,14.747439,2.904551,328.7877,4027.9136,2.2028224,340.26483,4021.964,8.081983,185.29391,0.6213756,0.04326128,0.052142225,0.2832209,0.1407365,0.7693908,0.089872696,0.0,0.90798014,0.03535725,0.056662578,0.0,0.20356646,0.7636574,0.032776166,0.0,91.75977,100.00001,100.00001,100.0,100.0,49.26855,49.2689,50.237103,54.750957,68.946686,292.85312,350.0,102.4986,200.58029,0.5116121,55.2567,3.341032,66.70274,62.865154,5.836361,13.672362,5.146059,3.7295606,3.4102569,3.2165046,8.33011,0.022169346,0.0072179483,0.011118186,3.1855788,2.2839665,58.80722,60.783424,63.316303,66.59185,71.32945
33,--,350.0,3.50456,0.913139,0.416567,68.9926,1.65858,0.926809,61.5551,2.20645,0.460164,71.6112,1.98378,0.96517,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,--,350.0,2.76553,0.783215,0.768232,67.3834,3.78755,0.989663,52.6056,1.29644,0.429897,59.3104,2.85352,0.984195,2.0493567,325.73734,99.053185,228.29407,1.0,1.3022996,344.47446,53.09127,225.11351,1.445574,340.5339,76.821915,10.398616,1.2759628,336.10272,99.99999,13.503306,3.5046904,332.4604,3915.9707,2.853515,342.5088,3911.853,10.398643,228.29108,0.60918605,0.022758888,0.13747221,0.23058283,0.14266585,0.72335535,0.1339788,0.0,0.8355354,0.016603762,0.14786085,0.0,0.196191,0.73598915,0.067819856,0.0,71.5634,86.2692,100.00002,100.0,100.0,58.97601,50.8226,61.609013,65.43392,64.17426,294.38925,350.0,103.03624,200.14359,0.5152,58.793053,3.1223269,54.414383,71.014366,7.063603,6.058363,9.175754,12.725215,3.5888104,3.169604,4.811322,0.017591331,0.0038054956,0.009304035,3.842144,2.1833537,60.759922,64.14428,68.22765,70.85886,72.81358
35,--,350.0,3.53239,0.822913,0.807233,77.0028,3.49903,0.509498,66.4432,1.68341,0.454681,57.5862,1.61283,0.844238,2.2302423,339.58368,50.97113,207.88568,1.0,1.6853112,345.95932,56.688187,202.23355,1.6821527,350.15292,80.722946,16.857359,1.4217564,334.2432,99.999985,22.48409,2.3126795,330.7362,4072.2703,1.6128272,341.45258,4069.5417,16.857368,207.88496,0.5967735,0.014358197,0.105739936,0.28312838,0.14124255,0.7404876,0.118269876,0.0,0.78657544,0.012152526,0.20127206,0.0,0.19762486,0.7413681,0.061006997,0.0,94.714165,100.000015,100.00006,100.00004,100.00002,57.27017,51.983006,48.394814,51.13732,63.205635,283.0854,350.0,99.07988,200.1745,0.49509355,57.175724,3.4261534,68.57838,59.826595,5.4613028,12.506068,4.7906823,3.4389205,3.194375,3.2308507,7.285044,0.017946545,0.004126445,0.008802152,3.5145304,2.8964615,62.53564,63.70222,66.07695,69.08202,73.54342
36,--,350.0,1.96633,0.668309,0.361311,62.2185,3.50629,0.865593,51.36,1.5888,0.446189,75.8632,1.88415,0.899875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
